"osm_id","longitude","latitude"
949597436,36.8630705,-1.3142104
949597464,36.879785,-1.3176413
949597470,36.869993,-1.3134614
949597481,36.8814545,-1.3167214
949597490,36.8840665,-1.3143814
949597540,36.8803795,-1.3091984
949597571,36.8839375,-1.3147174
949597588,36.8857793,-1.3144112
949597642,36.880468,-1.3146116
949597654,36.8741897,-1.3109533
949597665,36.8708679,-1.3141886
949597793,36.8779425,-1.3157634
949597840,36.8702678,-1.314593
949597859,36.8837255,-1.3135684
949597877,36.8643204,-1.3127147
949597915,36.8763687,-1.3179735
949598047,36.8696115,-1.3134514
949598062,36.8697105,-1.3155434
949598078,36.8865885,-1.3210874
949598134,36.8818303,-1.3137932
949598174,36.8779945,-1.3096714
949598184,36.8785045,-1.3095084
949598187,36.8856095,-1.3083784
949598230,36.8851101,-1.3201547
1417861297,36.8804793,-1.321026
1417861316,36.8852208,-1.3209791
1417861344,36.8799938,-1.3177969
1417861353,36.8784611,-1.3209036
1417918709,36.8846118,-1.3140288
1417918710,36.8844618,-1.3181308
1417918723,36.885061,-1.3167323
1417918725,36.8839072,-1.3155359
1419004968,36.8860774,-1.315331
1419004980,36.8885008,-1.3187624
1419004982,36.8874633,-1.3185183
1419004987,36.886462,-1.3172595
1419004996,36.8874022,-1.3181379
1419004998,36.8866364,-1.3193478
1419005003,36.8881999,-1.3174558
1419005005,36.8869456,-1.3175347
1419005020,36.8874661,-1.3184093
1419101736,36.8905388,-1.3249444
1419101739,36.8897133,-1.3260066
1419101747,36.8862681,-1.3195023
1419101752,36.8892656,-1.3220051
1419101759,36.8872401,-1.3209807
1419101766,36.891012,-1.3253818
1419101770,36.8900109,-1.3249758
1419101780,36.8898059,-1.3232733
1432507879,36.8746183,-1.3135862
1432507881,36.8745641,-1.3148608
1432508029,36.8755182,-1.3194658
1432508031,36.8743158,-1.3171152
1432508044,36.8728266,-1.3151046
1437347777,36.8715751,-1.3173637
1437347918,36.8751022,-1.3161542
1446059177,36.8757668,-1.3111346
1446059238,36.877937,-1.3094065
1446059289,36.8763017,-1.3112795
1453973030,36.8494452,-1.3150346
1535001252,36.8691785,-1.3161024
1606496690,36.8737569,-1.3156397
1606496706,36.8743104,-1.3160213
1606496714,36.8733809,-1.3161441
1606496725,36.8739401,-1.3165445
1677041835,36.8554493,-1.3148042
1677041839,36.8546704,-1.3155072
1677041841,36.855644,-1.3155793
1677041843,36.85515,-1.3157343
1677041845,36.8546848,-1.315792
1678061748,36.855049,-1.3148979
1678079270,36.8616247,-1.3147317
1678079289,36.8621555,-1.3144763
1678174277,36.8703476,-1.3135201
1678174281,36.869927,-1.313724
1678174284,36.8702985,-1.3137815
1683106442,36.8801896,-1.3150942
1683193039,36.8761434,-1.3220849
1999653256,36.8714514,-1.3133703
1999709935,36.8802497,-1.3113527
1999709958,36.8751416,-1.3117663
2001268209,36.8826446,-1.3157406
2001268234,36.8806391,-1.3195258
2001268239,36.8787627,-1.3200522
2001268303,36.8778224,-1.3170616
2001268317,36.8857294,-1.3218361
2001268349,36.8854413,-1.3142414
2001268352,36.8770925,-1.3192476
2145391058,36.8479871,-1.3176335
2490510044,36.8943098,-1.313633
2490510048,36.8946021,-1.3141318
2608955095,36.8481573,-1.3174127
2608955096,36.8483097,-1.3174617
2608955097,36.848035,-1.3176305
2608955098,36.8479371,-1.3175172
5704554335,36.8654894,-1.3118618
5704643042,36.8760093,-1.311354
6013116535,36.8699569,-1.3135772
8048710128,36.848115,-1.3173637
8048710129,36.8482204,-1.3173583
8048710130,36.8482258,-1.3175341
8048710131,36.848192,-1.317495
550105831,36.8956499,-1.2774597
3723143857,36.8852535,-1.2594887
9169178418,36.8785766,-1.260379
282407449,36.8461735,-1.2782533
282407456,36.8457428,-1.2756986
1038103774,36.8577145,-1.2654596
1038103776,36.860349,-1.2624566
1038103794,36.8581054,-1.2652147
1038193564,36.8520017,-1.2645743
1038202744,36.8592841,-1.2622761
1101714916,36.8463639,-1.2647801
1101714918,36.846503,-1.2647805
1101714939,36.8463859,-1.2648891
1101714948,36.8469345,-1.264564
1101714950,36.847018,-1.2644193
1101714955,36.8470842,-1.2647479
1101714961,36.8461509,-1.2649364
1101714968,36.8464784,-1.2646583
1101714977,36.8462654,-1.2647999
1101714980,36.8467361,-1.2647336
1101714991,36.846711,-1.264609
1101714999,36.8469759,-1.2647696
1101715001,36.8460846,-1.2646071
1101715005,36.8462463,-1.264705
1103092195,36.8626607,-1.261091
1103092371,36.862644,-1.2614051
1103092451,36.8622628,-1.2610939
1110239839,36.8434362,-1.2658062
1110239854,36.8450669,-1.2657407
1110239856,36.8451595,-1.2653022
1110239861,36.8460009,-1.2657006
1112885024,36.8622156,-1.2629153
1123201114,36.8694751,-1.2591174
1124611713,36.8692162,-1.2601653
1124611721,36.8709196,-1.2593934
1124611728,36.8701449,-1.2601512
1124611729,36.8724877,-1.2595176
1124611745,36.8693182,-1.2601969
1124611751,36.8702936,-1.259485
1124611773,36.8710772,-1.2602356
1124611779,36.8707009,-1.2602074
1124611787,36.8723933,-1.2595682
1124611829,36.8711477,-1.2593941
1124611832,36.8712963,-1.2602163
1124611868,36.8712014,-1.2593587
1124611878,36.8700955,-1.2595287
1124611902,36.8697122,-1.2601266
1124611908,36.8699237,-1.2601273
1124611913,36.8719852,-1.2598299
1124611920,36.871743,-1.2599959
1124611926,36.8697806,-1.2595617
1124611941,36.8690996,-1.2597625
1124611945,36.8710298,-1.2593962
1124611953,36.8714927,-1.2601253
1124711892,36.875171,-1.2621334
1124711917,36.8752129,-1.2607972
1124711921,36.876835,-1.2623861
1124711961,36.8769072,-1.2608956
2105375801,36.8711839,-1.2602437
2105460696,36.847309,-1.2664217
2361262486,36.8717707,-1.2640898
2361262488,36.8727041,-1.2639021
2361262490,36.8725271,-1.2638431
2361262492,36.8714864,-1.2640415
2361262494,36.8729079,-1.2642292
2361262496,36.872468,-1.2641112
2361262498,36.8713362,-1.2639986
2361262500,36.8713791,-1.2638216
2361262502,36.8726075,-1.2643204
2361262504,36.8711323,-1.263768
2361262506,36.8714327,-1.2636017
2361262508,36.8714756,-1.2640898
2361262510,36.8722159,-1.2640576
2361262511,36.8725914,-1.2643579
2361262514,36.8724627,-1.2642882
2361262516,36.8724573,-1.2643365
2361262518,36.8728704,-1.2643847
2361262520,36.8715883,-1.2636446
2361262521,36.8715454,-1.2638699
2361262523,36.8713362,-1.2640522
2361262525,36.872173,-1.2642131
2361262527,36.8726612,-1.2641488
2361262529,36.8718029,-1.263945
2361262531,36.871084,-1.263945
2374943971,36.861983,-1.2616417
4454756893,36.8527113,-1.2652968
4454756894,36.8541903,-1.2643702
4454756895,36.852418,-1.2658491
4454756896,36.8537117,-1.265587
4454756897,36.8529678,-1.2650117
4456606596,36.8615596,-1.2626345
4456606815,36.8614925,-1.2627787
4456611009,36.8622982,-1.2632395
4457506593,36.8622051,-1.2632369
4457507291,36.8574343,-1.2652951
4457550090,36.8615767,-1.2625933
4457763959,36.8581427,-1.2652692
4461458485,36.8566209,-1.2654883
4461458486,36.8503226,-1.2651838
4461458487,36.8562392,-1.2651587
4461458488,36.8520361,-1.2656861
4461496406,36.8638628,-1.2612235
4461510623,36.860148,-1.2630946
4461519044,36.8517385,-1.2651198
4462892677,36.8594739,-1.2643407
4464601890,36.8594299,-1.264352
4464622786,36.8573878,-1.2636017
4464711189,36.8630184,-1.2626854
4465952472,36.860592,-1.2638977
4465955077,36.8582478,-1.2636033
4467499562,36.8579958,-1.2636842
4472311597,36.8590236,-1.2626872
5475170861,36.8415886,-1.2817154
5475170862,36.8409832,-1.2818885
5475170863,36.8406635,-1.2819418
5886553885,36.8762149,-1.26264
6445077889,36.862601,-1.261205
6445077891,36.862532,-1.26123
6445077893,36.863969,-1.261335
6445077901,36.8631403,-1.2614152
6445077905,36.8701237,-1.2599802
6445077914,36.8471008,-1.2646117
6445077915,36.8455018,-1.2655958
6445081192,36.86018,-1.2634978
6445081197,36.8685089,-1.2599079
6445081205,36.8684065,-1.2591721
6445081219,36.870719,-1.259225
6445081220,36.8760352,-1.2603145
6445081224,36.8715756,-1.259848
6445111391,36.8684094,-1.2592801
6445111394,36.866867,-1.259647
6445111396,36.866742,-1.2610385
6445111397,36.8665046,-1.2602932
6445111398,36.8653216,-1.2611937
6445111402,36.865695,-1.260425
6445111406,36.8684257,-1.2599623
6445111411,36.8747639,-1.2615506
6445111413,36.8503271,-1.2645918
6445111415,36.853685,-1.265828
6445111416,36.846095,-1.266173
6445111417,36.845724,-1.264906
6445111419,36.853114,-1.265155
6445111420,36.8495417,-1.2646045
6445111421,36.8453607,-1.2657696
6445111422,36.8521418,-1.2653827
6445129687,36.8666936,-1.2611456
6445129688,36.865724,-1.261553
6445129690,36.8459172,-1.2665386
6445132385,36.86281,-1.262259
6445132389,36.875701,-1.261187
6445132390,36.8767159,-1.261179
6445137985,36.850221,-1.265278
6445138085,36.8448054,-1.265717
6583228985,36.8719796,-1.2639899
8128702910,36.8436533,-1.266115
8128746631,36.8437083,-1.2661133
8128822739,36.8452517,-1.26476
8128866092,36.8454517,-1.2650483
8128894421,36.84471,-1.265145
8128906911,36.8448133,-1.2653767
8129000931,36.8456817,-1.26573
8129001741,36.845745,-1.2657917
8157561205,36.85158,-1.2659517
8157631065,36.8528817,-1.2654083
8157725956,36.8543475,-1.2644056
8157770298,36.85482,-1.2636633
8157780961,36.85476,-1.263725
8184260965,36.86217,-1.2615667
8184322538,36.8592301,-1.2626668
8184322539,36.8586833,-1.2636783
9134752817,36.8433987,-1.266575
9134851417,36.8442704,-1.2654978
9134893317,36.8442388,-1.2654689
9134936917,36.8446737,-1.2656664
9137254518,36.8492033,-1.2659769
9137409517,36.849152,-1.2657329
9137438617,36.8529783,-1.2650117
9137549717,36.8583802,-1.2653815
9151258417,36.8631108,-1.2627293
9154240767,36.8467103,-1.2682178
9154422598,36.8466745,-1.2677687
9154643490,36.8453317,-1.2649085
9154742397,36.8468203,-1.2647137
9154949209,36.8460547,-1.2653755
9157423748,36.85216,-1.2637707
9157462997,36.8444895,-1.2662769
9157510917,36.8675017,-1.2604034
9157526117,36.8675616,-1.2603827
9157611045,36.8521785,-1.2653475
9157650731,36.8535995,-1.2646641
9157734217,36.8704429,-1.2604285
9160478755,36.8502829,-1.2651517
9160854674,36.8547128,-1.2655251
9160876505,36.8539793,-1.2654408
9161134707,36.8553081,-1.2637954
9162822140,36.8562896,-1.2645314
9163117746,36.8667437,-1.2610967
9163166531,36.8663542,-1.2603653
9163195733,36.8658474,-1.2601417
9163285495,36.8675667,-1.2610095
9163316047,36.8681472,-1.2605098
9163324818,36.8684206,-1.2611393
9163361080,36.8681314,-1.2604153
9163367046,36.8683977,-1.2603879
9163373603,36.8693873,-1.2592606
9163394709,36.8681242,-1.2598504
9163404480,36.8680851,-1.2597876
9163860973,36.8573468,-1.2654681
9163867300,36.8570264,-1.2645934
9163900981,36.8573067,-1.2654199
9163908895,36.8604569,-1.2639244
9163975211,36.8606675,-1.2638364
9167876768,36.860209,-1.2624123
9168605551,36.8607373,-1.2621657
9168657279,36.8619074,-1.2616048
9169137017,36.8756855,-1.2602491
9169143617,36.8755221,-1.2602973
9169169217,36.8754679,-1.260949
9169179517,36.8754178,-1.2614085
9169505385,36.864315,-1.2628247
9169559604,36.864027,-1.261425
9169559923,36.8639798,-1.2614537
9170670413,36.8632975,-1.2615771
9170724851,36.8626335,-1.2610989
9173898977,36.8560102,-1.263632
10537647337,36.8456982,-1.2757057
10537647338,36.8456488,-1.2757434
10537647340,36.8459383,-1.2773454
10537647345,36.8473529,-1.2766006
10537647346,36.8473443,-1.2763346
10537647350,36.845628,-1.275794
10537647351,36.8456501,-1.2759249
10537647365,36.8480605,-1.2775808
10537647366,36.8489673,-1.2775641
10537647377,36.8479193,-1.2769662
11138588986,36.8410935,-1.2813156
11138588987,36.8425665,-1.2812419
11153601399,36.8487751,-1.2767768
11236747235,36.8484472,-1.2775165
11236747236,36.8484774,-1.2776681
11236747237,36.8473704,-1.2764121
11236747238,36.8479864,-1.2779356
11236747239,36.8469358,-1.2781253
11236747240,36.8473121,-1.2770828
11236747241,36.8478093,-1.2769898
11236747244,36.8486106,-1.2761509
11236747245,36.8477782,-1.2763549
11236747288,36.8459544,-1.2774074
11676247114,36.8485173,-1.2761738
734051761,37.0400901,-1.273245
1875584928,36.9181225,-1.221709
2647292117,36.8947265,-1.2298097
2647292119,36.8979608,-1.2289085
2647292122,36.8976269,-1.2255669
2647292124,36.8931115,-1.2258196
4194272066,36.8978223,-1.2276291
5039111574,36.9547141,-1.257501
5039111575,36.9547462,-1.2575653
5039111576,36.9548777,-1.2579139
5039111583,36.9566506,-1.257918
5039111584,36.9567043,-1.2575801
5039111585,36.9566774,-1.2571618
5039111586,36.9565862,-1.2569258
5039111587,36.9564521,-1.2568883
5039111588,36.9548964,-1.2573227
5039111589,36.9547248,-1.2574353
5886555685,37.0653357,-1.2754464
6224915376,36.8863994,-1.2241858
6224915377,36.8869888,-1.2237446
6224915378,36.8870763,-1.2235761
6224915379,36.8866625,-1.2228831
6224915380,36.8864215,-1.2229769
6224915381,36.8858968,-1.2231347
6224915382,36.8857944,-1.2232562
6224915383,36.8857198,-1.2234695
6224915384,36.886239,-1.2243217
6247215858,36.8850984,-1.2288226
6249063035,36.8956218,-1.2233442
6249168416,36.9178311,-1.2220712
6249168490,36.9194666,-1.2211428
6249168509,36.9197883,-1.2279241
6826671306,36.917588,-1.224206
6827344681,36.882528,-1.2332369
7148016582,36.8963606,-1.2247579
7148016583,36.8937114,-1.2272326
7148016584,36.895292,-1.2251384
7148016585,36.8975208,-1.2255642
7153968534,36.9212189,-1.2225111
7153968535,36.9218626,-1.222074
7153968536,36.9222435,-1.2228704
7153968537,36.9215944,-1.2231305
7440986345,36.8994841,-1.2203032
7440986346,36.9016943,-1.2204105
7440986347,36.9016513,-1.2222339
7440986348,36.8994305,-1.2221213
7731361587,36.903507,-1.2135307
7731361588,36.9038825,-1.2136111
7731361589,36.9038074,-1.2139436
7731361590,36.9034292,-1.2138417
7731361591,36.9034453,-1.2136942
7731361592,36.9036465,-1.2137291
8560325539,36.9370361,-1.2523634
9569226997,36.8870326,-1.2236604
10011081045,36.8977707,-1.21265
10941459897,36.8803822,-1.2293971
478551902,36.7988296,-1.3104681
612004748,36.7906697,-1.3129742
612004749,36.7907064,-1.312959
612004860,36.7903246,-1.3122486
612004864,36.7904904,-1.3126468
612004865,36.790266,-1.312285
612004907,36.7907842,-1.3128014
612004909,36.7905775,-1.3127854
612004911,36.7906101,-1.3128358
612004912,36.790636,-1.3128741
612004916,36.7904979,-1.3126762
612004919,36.7908307,-1.312688
612004933,36.7909144,-1.3122124
612004935,36.7909022,-1.3124195
612004954,36.790812,-1.3120157
612004955,36.7907627,-1.3120578
612004956,36.7909239,-1.312148
612004957,36.7905436,-1.3122012
612004958,36.790504,-1.3121374
612006972,36.7930621,-1.3117783
612007086,36.793287,-1.313207
612007152,36.7805594,-1.3132322
612007263,36.7882173,-1.311055
612007264,36.7942567,-1.3146991
612007279,36.7906588,-1.3120459
612007412,36.7950352,-1.3146274
612007413,36.794168,-1.3138256
612007447,36.7895003,-1.3084031
612007489,36.7884157,-1.3111681
612007554,36.7794747,-1.3137892
612007576,36.7801005,-1.3134749
612007585,36.7773233,-1.3126169
612007672,36.794199,-1.3101007
612007690,36.7953065,-1.310952
612007716,36.7947541,-1.3098221
612008379,36.7909977,-1.3146802
612008500,36.7762577,-1.3085809
612008764,36.7726686,-1.3098759
612009018,36.7895146,-1.3084288
612009191,36.7772304,-1.3123809
612009192,36.777227,-1.3119792
612011358,36.7957903,-1.3118843
662794312,36.7926348,-1.3114729
748777107,36.7888659,-1.3106348
748777109,36.7880001,-1.311171
748782275,36.784261,-1.3130564
748782276,36.7882314,-1.3110883
748782277,36.7847035,-1.3128282
748803831,36.7939243,-1.3095805
748804441,36.7940664,-1.3104588
748804550,36.7919443,-1.3096173
748804556,36.793513,-1.3129495
748805433,36.7949336,-1.3105546
748826131,36.7946133,-1.3130841
748826133,36.79323,-1.310448
748828881,36.7961112,-1.314573
748833033,36.780417,-1.3128694
748833035,36.7778436,-1.3143525
748833039,36.779837,-1.3138193
748858916,36.7988731,-1.3141444
748858917,36.7960977,-1.3130214
748863830,36.7988523,-1.3153072
752219201,36.7955438,-1.3108517
752254027,36.7946888,-1.3137477
752254053,36.7941986,-1.3143604
752276386,36.782237,-1.3077569
752276387,36.7787496,-1.3112565
752317805,36.7848421,-1.3084519
752317837,36.7823716,-1.3070897
752352033,36.7835454,-1.3125141
752388466,36.7848106,-1.3082544
752394857,36.776478,-1.308649
752394881,36.7770171,-1.3079732
752394892,36.783868,-1.309877
761956459,36.774904,-1.3121305
761992157,36.7729016,-1.3090137
775535480,36.7858678,-1.3118512
890550499,36.7934488,-1.3144191
890550597,36.791904,-1.3127555
890550633,36.7823167,-1.3114978
890550666,36.7834789,-1.3125775
1015625631,36.777398,-1.3131336
1239977190,36.76893,-1.2991141
1239977195,36.768985,-1.2992279
1239977238,36.7689865,-1.2991699
1239977246,36.7689822,-1.2990296
1239977262,36.7690535,-1.2990315
1239977283,36.7690484,-1.2992295
1239977285,36.76898,-1.2991154
1239977289,36.7689286,-1.2991684
1576448573,36.79801,-1.2965717
1576448574,36.7984911,-1.2966271
1576448575,36.7979907,-1.2967208
1576448576,36.7986464,-1.2973707
1576448577,36.7981518,-1.2974801
1577711334,36.8105824,-1.3104276
1712435882,36.7804405,-1.3137374
1764155302,36.7708445,-1.2987455
1768443464,36.7919262,-1.3112809
1771323210,36.7921726,-1.311317
1771323214,36.7926279,-1.3123011
1771323215,36.791596,-1.3111572
1864056792,36.7798548,-1.3079961
1875796680,36.7840394,-1.3031742
1875796681,36.784179,-1.303597
1875796682,36.7766099,-1.3065495
1875796685,36.7802938,-1.3057778
2066040973,36.7660645,-1.3015411
2115330631,36.8014763,-1.3087658
2477075170,36.7689639,-1.3002493
2477075171,36.7698508,-1.3001814
2477075172,36.769854,-1.2989313
2477075173,36.7689098,-1.2988428
2491664612,36.7744235,-1.2999621
2491664613,36.7749837,-1.300028
2491664614,36.7751792,-1.2991733
2491664615,36.7744254,-1.2992162
2499021362,36.7750502,-1.2992395
2499021364,36.7751503,-1.2992343
2499021365,36.7751768,-1.2997433
2499021366,36.774911,-1.2997675
2499021367,36.7749045,-1.2996427
2499021368,36.7750708,-1.299634
2604599190,36.7928856,-1.3118825
2604599191,36.7931672,-1.3120514
2604599192,36.7932247,-1.3117646
2604599193,36.7928841,-1.3120328
2604599194,36.7931323,-1.3117484
2604599195,36.793135,-1.311786
2604599196,36.7930262,-1.3118451
2604599197,36.7930438,-1.3120782
2604599198,36.7932274,-1.3119792
2604599199,36.7929377,-1.3120542
2847951200,36.7962811,-1.3113372
2923089741,36.7909774,-1.3144999
2923291988,36.7946559,-1.3152652
2923338570,36.7935284,-1.3142993
2923338571,36.7952259,-1.3152995
2923436815,36.7940901,-1.3175796
2923436819,36.7940822,-1.3168728
2923513480,36.7896499,-1.3074074
2923513482,36.7835129,-1.3073342
2923513483,36.7895146,-1.308419
2923513484,36.7879677,-1.3074379
2923513485,36.7879661,-1.3074344
2923513486,36.7822482,-1.3072361
2923513487,36.7868288,-1.3117502
2923513489,36.789496,-1.3092617
2923513490,36.7894656,-1.3092907
2923513493,36.7902626,-1.3115219
2923513494,36.7902843,-1.3115233
2923513495,36.7888691,-1.3106391
2923513496,36.7848399,-1.3083864
2923513498,36.7871918,-1.3123492
2923513500,36.7862338,-1.3116774
2923814192,36.7761465,-1.3120156
2923814193,36.783723,-1.3107015
2923814196,36.7748978,-1.3121135
2923814197,36.7734576,-1.3114169
2923815701,36.776317,-1.3120514
2923815702,36.7763091,-1.3120629
2923815706,36.7762988,-1.311942
2923815712,36.7751284,-1.3117815
2930995487,36.795543,-1.3157069
2932284090,36.7786498,-1.3143609
2932284092,36.7786354,-1.3147704
2932284094,36.7772552,-1.3123681
2932284095,36.7729563,-1.3105544
2932284096,36.7729011,-1.3105788
2935262132,36.7918809,-1.3099748
2935262133,36.7918962,-1.3096989
2935262134,36.7915703,-1.3095962
2935485237,36.7929766,-1.3117022
2935485238,36.7930846,-1.3118847
2941807997,36.7909721,-1.3102358
2941807998,36.7910664,-1.3110697
2941808000,36.7903039,-1.3106177
2950176596,36.785278,-1.3118229
2951976091,36.7745493,-1.3076636
2951976094,36.775984,-1.3074855
2951976096,36.7807961,-1.3120888
2951976097,36.7819621,-1.3110533
2951976098,36.7719544,-1.3082364
2952187232,36.7904486,-1.3123821
2952206939,36.7813672,-1.314887
2952206941,36.7822799,-1.3145125
2952263120,36.7944409,-1.3119781
2952263121,36.7930073,-1.313084
2952263122,36.7940279,-1.3122235
2952263123,36.793298,-1.3123988
2952263124,36.7937899,-1.3128016
2952263125,36.7932076,-1.3111674
2953922776,36.792801,-1.309804
2953922777,36.7932466,-1.3103871
2954147620,36.7940357,-1.3121745
2959968890,36.7812393,-1.3127574
2962598199,36.7964339,-1.3149977
2962598200,36.7970492,-1.3154018
2962598201,36.7989284,-1.3142952
2962598202,36.7995685,-1.3151059
2962598204,36.7955683,-1.3138485
2964954568,36.7749957,-1.3089017
2968491187,36.7720365,-1.3105359
2978013374,36.7781367,-1.3139547
2978013376,36.7760957,-1.3102588
2979078701,36.7986342,-1.3102908
2979097967,36.7816367,-1.3103677
2979113005,36.7921386,-1.3115477
2984275384,36.7956392,-1.3104502
2984297815,36.7928066,-1.3110558
2984297816,36.7906149,-1.3111626
3004383269,36.7769711,-1.3124704
3009031328,36.7739524,-1.3124757
3029503500,36.7951381,-1.3157713
3034459577,36.7748694,-1.3086777
3070186504,36.7801314,-1.3115355
3070186505,36.7799316,-1.3117278
3070240345,36.7863543,-1.3130155
3070240346,36.7846727,-1.3124399
3070274195,36.7795813,-1.3077907
3073056064,36.7770849,-1.3066293
3082332223,36.7771221,-1.3066721
3082332224,36.7720802,-1.3075738
3082332225,36.7813356,-1.3140495
3082332226,36.7813941,-1.3140413
3082332227,36.7772986,-1.312691
3082332228,36.7772927,-1.312692
3082332229,36.7811428,-1.3073749
3082332231,36.7793005,-1.3089847
3082332232,36.7793345,-1.3089879
3174474065,36.7858073,-1.3116251
3454366437,36.7845276,-1.3120153
3454366438,36.784556,-1.3120186
3454416004,36.7807626,-1.3144245
3454416006,36.7787824,-1.3145118
3459042563,36.7890683,-1.3087589
3459074425,36.7975528,-1.3131036
3533006869,36.7799665,-1.3146153
3533006870,36.780022,-1.3146405
5112424649,36.775172,-1.3121987
5112486230,36.7720011,-1.3099285
5112486231,36.7720078,-1.3099419
5112495242,36.7818947,-1.3114117
5112539268,36.7740108,-1.308102
5112539269,36.7739536,-1.308145
5112568186,36.7746265,-1.307644
5112588899,36.7759081,-1.3075187
5119234548,36.77197,-1.308226
5119249858,36.7751291,-1.3118009
5134766588,36.7774028,-1.3131539
5134766589,36.7806425,-1.3121502
5134869728,36.7822922,-1.3115055
5134869729,36.7834868,-1.3125492
5134869730,36.7816462,-1.3104137
5134869731,36.7852611,-1.3118669
5134901855,36.7769692,-1.3124612
5170815428,36.7838445,-1.3106932
5170840099,36.7842852,-1.3125898
5170840100,36.7843059,-1.3125871
5222701872,36.7946309,-1.3146846
5222701873,36.7947304,-1.314788
5225712285,36.7945194,-1.3147913
5225712286,36.7946163,-1.3148939
5225712287,36.7947045,-1.3148102
5225712288,36.7946713,-1.3147766
5225712289,36.7946479,-1.3147962
5225712290,36.7946097,-1.3147569
5225712291,36.7946335,-1.3147347
5225712292,36.7947111,-1.3148073
5225879910,36.7929209,-1.3120475
5225879920,36.7929107,-1.3120434
5383781972,36.8157249,-1.2993291
5383781973,36.8160296,-1.3003732
5383781974,36.8187253,-1.3002746
5383781975,36.8175215,-1.2990827
5383781976,36.8175136,-1.3008746
5383781977,36.8168104,-1.3010182
5400815312,36.7794069,-1.3123243
5400815313,36.7794129,-1.3123096
5401775769,36.8016304,-1.3024307
5401775807,36.7931234,-1.3019178
5412286010,36.7729051,-1.2989191
5412286189,36.7830303,-1.3036791
5412286190,36.7826604,-1.304781
5412286191,36.7832078,-1.3055503
5412286192,36.7855166,-1.3052196
5412286193,36.7854942,-1.3034957
5412286541,36.7845368,-1.3007217
5678296454,36.7825074,-1.3044875
5678296455,36.782506,-1.3037079
5720427329,36.7724461,-1.3124532
5720427330,36.7725652,-1.3124047
5720427332,36.7725206,-1.312636
5778472301,36.7703708,-1.2991689
6021542944,36.7919168,-1.3098412
6021542946,36.7893961,-1.309111
6021550872,36.7719005,-1.3076775
6178983002,36.7745871,-1.3000407
6178983003,36.7747722,-1.3000456
6178983004,36.7752058,-1.3000284
6586061435,36.7787335,-1.3145344
7174839950,36.7765767,-1.3120133
7174839951,36.7774703,-1.3112825
7200228127,36.7761733,-1.3110317
7705248710,36.7908833,-1.3125657
7937498941,36.7719036,-1.3084388
7937755839,36.7974932,-1.3142001
7937755841,36.796335,-1.313025
7937755843,36.78956,-1.3135283
7937755844,36.79659,-1.3133317
7937755846,36.7745457,-1.3115819
7937755848,36.783685,-1.31164
7937755850,36.7938318,-1.3123207
7937755851,36.7955633,-1.3156967
7937755855,36.7836268,-1.3120932
7937755857,36.7895211,-1.3134702
7937755858,36.779559,-1.3106909
7937755860,36.7850738,-1.3115941
7937755865,36.7730483,-1.3103683
7937755867,36.7906761,-1.3108544
7937755869,36.7711495,-1.310445
7937755870,36.79575,-1.3134383
7937755872,36.7780135,-1.3109274
7937755873,36.7796467,-1.3120983
7937755874,36.7726397,-1.3125875
7937755878,36.7919631,-1.3123412
7937755880,36.7789067,-1.314555
7937755882,36.7745995,-1.312141
7937824585,36.7942533,-1.31343
7937824587,36.7919633,-1.3124683
7937824588,36.7747114,-1.3118677
7937824590,36.7796117,-1.30696
7937824591,36.7787133,-1.3145483
7937824593,36.7917854,-1.3115078
7937824595,36.7776317,-1.313795
9005211668,36.7689472,-1.2998332
9020282092,36.7689497,-1.2998849
9053052297,36.7739234,-1.3081671
9053123777,36.7759167,-1.308545
9055577087,36.7724533,-1.3125883
9055739217,36.7784133,-1.3119708
9055745298,36.7788031,-1.3141406
9055766085,36.7805132,-1.3140368
9055969745,36.7847005,-1.312769
9058295220,36.7847138,-1.3129964
9075862089,36.7941241,-1.3168181
9108270507,36.7793539,-1.3144161
9108401529,36.780249,-1.313373
9110213222,36.7754667,-1.3084283
9114034896,36.7972625,-1.3141334
9114039451,36.7974573,-1.3143611
9114337333,36.7988177,-1.3148632
9114398530,36.7987543,-1.3147791
9119342264,36.7940495,-1.3122452
9119355587,36.7945332,-1.3130202
9119356135,36.7940277,-1.3123098
9119480630,36.7959348,-1.3131483
9119593360,36.7971474,-1.3107823
9119608258,36.7950624,-1.310617
9119608324,36.7971071,-1.310689
9122747111,36.7984531,-1.3123134
9125919261,36.7955418,-1.3108385
9125922844,36.7963972,-1.3111191
9128632154,36.7722083,-1.3106433
9128658716,36.7728467,-1.31012
9128817050,36.7751217,-1.312185
9128834011,36.7761483,-1.31204
9128848285,36.7788417,-1.3069417
9129103310,36.7843125,-1.3112946
9129136345,36.7845833,-1.3119978
9131271942,36.7889817,-1.3090635
9137249755,36.7906808,-1.3112399
9137312285,36.7928043,-1.3100795
9137478430,36.7915905,-1.3116191
9139621563,36.7932483,-1.3123265
9139679247,36.7920979,-1.3124855
9139823597,36.7974729,-1.3141478
9216102018,36.7869611,-1.311009
9972960084,36.7698227,-1.2995589
9972960085,36.7698524,-1.299559
9972963848,36.7689225,-1.2998341
9972963849,36.7688851,-1.2988437
9973320262,36.775093,-1.2997581
9973320264,36.7750924,-1.2997477
10780885565,36.7972707,-1.3141502
10780885566,36.7972654,-1.3141904
10780885592,36.7930521,-1.3119674
10780885593,36.7909834,-1.314568
